,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_preiod,yr_mnth
5506,2011-08-22,03_fall,2011,8,8,0,1,1,Clear,27.06,31.06,61.0,22.0,20,331,351,02_morning,2011-08
5507,2011-08-22,03_fall,2011,8,9,0,1,1,Clear,27.88,31.82,54.0,17.0,36,151,187,02_morning,2011-08
5508,2011-08-22,03_fall,2011,8,10,0,1,1,Clear,28.7,32.57,48.0,19.0,36,85,121,02_morning,2011-08
5509,2011-08-22,03_fall,2011,8,11,0,1,1,Clear,29.52,32.57,34.0,22.0,46,85,131,02_morning,2011-08
5510,2011-08-22,03_fall,2011,8,12,0,1,1,Clear,30.34,32.57,35.0,26.0,54,153,207,03_afternoon,2011-08
5511,2011-08-22,03_fall,2011,8,13,0,1,1,Clear,30.34,32.57,30.0,31.0,47,158,205,03_afternoon,2011-08
5512,2011-08-22,03_fall,2011,8,14,0,1,1,Clear,30.34,32.57,30.0,26.0,88,137,225,03_afternoon,2011-08
5513,2011-08-22,03_fall,2011,8,15,0,1,1,Clear,30.34,32.57,30.0,20.0,72,127,199,03_afternoon,2011-08
5514,2011-08-22,03_fall,2011,8,16,0,1,1,Clear,30.34,32.57,30.0,26.0,66,254,320,04_evening,2011-08
5515,2011-08-22,03_fall,2011,8,17,0,1,1,Clear,30.34,32.57,27.0,22.0,82,509,591,04_evening,2011-08
5516,2011-08-22,03_fall,2011,8,18,0,1,1,Clear,29.52,32.57,28.0,20.0,72,537,609,04_evening,2011-08
5517,2011-08-22,03_fall,2011,8,19,0,1,1,Clear,28.7,31.82,30.0,19.0,66,350,416,04_evening,2011-08
5518,2011-08-22,03_fall,2011,8,20,0,1,1,Clear,27.06,31.06,34.0,13.0,21,247,268,04_evening,2011-08
5519,2011-08-22,03_fall,2011,8,21,0,1,1,Clear,26.24,31.06,38.0,13.0,28,180,208,04_evening,2011-08
5520,2011-08-22,03_fall,2011,8,22,0,1,1,Clear,26.24,31.06,38.0,20.0,32,121,153,04_evening,2011-08
5521,2011-08-22,03_fall,2011,8,23,0,1,1,Clear,25.42,31.06,41.0,17.0,19,45,64,05_night,2011-08
5522,2011-08-23,03_fall,2011,8,0,0,2,1,Clear,24.6,31.06,43.0,13.0,13,22,35,01_early morning,2011-08
5523,2011-08-23,03_fall,2011,8,1,0,2,1,Clear,23.78,27.27,49.0,13.0,6,13,19,01_early morning,2011-08
5524,2011-08-23,03_fall,2011,8,2,0,2,1,Clear,22.96,26.52,52.0,13.0,2,4,6,01_early morning,2011-08
5525,2011-08-23,03_fall,2011,8,3,0,2,1,Clear,22.96,26.52,52.0,19.0,2,4,6,01_early morning,2011-08
5526,2011-08-23,03_fall,2011,8,4,0,2,1,Clear,22.14,25.76,56.0,11.0,0,5,5,01_early morning,2011-08
5527,2011-08-23,03_fall,2011,8,5,0,2,1,Clear,22.14,25.76,56.0,13.0,1,35,36,01_early morning,2011-08
5528,2011-08-23,03_fall,2011,8,6,0,2,1,Clear,22.14,25.76,60.0,13.0,3,111,114,02_morning,2011-08
5529,2011-08-23,03_fall,2011,8,7,0,2,1,Clear,24.6,31.06,49.0,13.0,11,333,344,02_morning,2011-08
5530,2011-08-23,03_fall,2011,8,8,0,2,1,Mist,25.42,31.06,50.0,0.0,43,461,504,02_morning,2011-08
5531,2011-08-23,03_fall,2011,8,9,0,2,1,Mist,27.06,31.06,44.0,0.0,34,191,225,02_morning,2011-08
5532,2011-08-23,03_fall,2011,8,10,0,2,1,Clear,28.7,31.82,37.0,0.0,56,92,148,02_morning,2011-08
5533,2011-08-23,03_fall,2011,8,11,0,2,1,Clear,28.7,31.82,34.0,7.0,62,124,186,02_morning,2011-08
5534,2011-08-23,03_fall,2011,8,12,0,2,1,Clear,28.7,31.82,39.0,6.0,60,177,237,03_afternoon,2011-08
5535,2011-08-23,03_fall,2011,8,13,0,2,1,Clear,29.52,32.57,30.0,7.0,70,164,234,03_afternoon,2011-08
5536,2011-08-23,03_fall,2011,8,14,0,2,1,Clear,29.52,32.57,30.0,6.0,149,502,651,03_afternoon,2011-08
5537,2011-08-23,03_fall,2011,8,15,0,2,1,Clear,29.52,32.57,34.0,15.0,178,423,601,03_afternoon,2011-08
5538,2011-08-23,03_fall,2011,8,16,0,2,1,Clear,29.52,32.57,32.0,9.0,133,311,444,04_evening,2011-08
5539,2011-08-23,03_fall,2011,8,17,0,2,1,Clear,29.52,32.57,34.0,15.0,133,339,472,04_evening,2011-08
5540,2011-08-23,03_fall,2011,8,18,0,2,1,Clear,29.52,32.57,34.0,13.0,98,421,519,04_evening,2011-08
5541,2011-08-23,03_fall,2011,8,19,0,2,1,Clear,27.06,31.06,50.0,15.0,70,297,367,04_evening,2011-08
5542,2011-08-23,03_fall,2011,8,20,0,2,1,Clear,26.24,31.06,53.0,17.0,54,206,260,04_evening,2011-08
5543,2011-08-23,03_fall,2011,8,21,0,2,1,Clear,25.42,31.06,57.0,0.0,38,173,211,04_evening,2011-08
5544,2011-08-23,03_fall,2011,8,22,0,2,1,Clear,25.42,31.06,57.0,9.0,46,145,191,04_evening,2011-08
5545,2011-08-23,03_fall,2011,8,23,0,2,1,Clear,25.42,30.3,61.0,9.0,19,61,80,05_night,2011-08
5546,2011-08-24,03_fall,2011,8,0,0,3,1,Clear,25.42,31.06,57.0,9.0,9,29,38,01_early morning,2011-08
5547,2011-08-24,03_fall,2011,8,1,0,3,1,Clear,24.6,30.3,60.0,7.0,7,17,24,01_early morning,2011-08
5548,2011-08-24,03_fall,2011,8,2,0,3,1,Clear,23.78,27.27,68.0,9.0,2,4,6,01_early morning,2011-08
5549,2011-08-24,03_fall,2011,8,3,0,3,1,Clear,23.78,27.27,68.0,9.0,0,1,1,01_early morning,2011-08
5550,2011-08-24,03_fall,2011,8,4,0,3,1,Clear,22.96,26.52,73.0,7.0,0,7,7,01_early morning,2011-08
5551,2011-08-24,03_fall,2011,8,5,0,3,1,Clear,22.96,26.52,73.0,7.0,1,26,27,01_early morning,2011-08
5552,2011-08-24,03_fall,2011,8,6,0,3,1,Clear,22.96,26.52,73.0,0.0,3,105,108,02_morning,2011-08
5553,2011-08-24,03_fall,2011,8,7,0,3,1,Clear,24.6,30.3,64.0,6.0,11,297,308,02_morning,2011-08
5554,2011-08-24,03_fall,2011,8,8,0,3,1,Clear,25.42,30.3,69.0,9.0,32,436,468,02_morning,2011-08
5555,2011-08-24,03_fall,2011,8,9,0,3,1,Clear,26.24,30.3,69.0,17.0,44,169,213,02_morning,2011-08
5556,2011-08-24,03_fall,2011,8,10,0,3,1,Clear,28.7,32.57,58.0,19.0,51,95,146,02_morning,2011-08
5557,2011-08-24,03_fall,2011,8,11,0,3,1,Clear,29.52,33.34,54.0,20.0,57,128,185,02_morning,2011-08
5558,2011-08-24,03_fall,2011,8,12,0,3,1,Clear,30.34,34.09,55.0,22.0,60,175,235,03_afternoon,2011-08
5559,2011-08-24,03_fall,2011,8,13,0,3,1,Clear,31.16,34.09,48.0,28.0,56,180,236,03_afternoon,2011-08
5560,2011-08-24,03_fall,2011,8,14,0,3,1,Clear,31.16,34.09,48.0,28.0,77,127,204,03_afternoon,2011-08
5561,2011-08-24,03_fall,2011,8,15,0,3,1,Clear,31.16,34.09,48.0,30.0,63,141,204,03_afternoon,2011-08
5562,2011-08-24,03_fall,2011,8,16,0,3,1,Clear,31.16,34.85,52.0,28.0,49,222,271,04_evening,2011-08
5563,2011-08-24,03_fall,2011,8,17,0,3,1,Clear,31.16,34.85,52.0,24.0,83,484,567,04_evening,2011-08
5564,2011-08-24,03_fall,2011,8,18,0,3,1,Clear,30.34,34.09,55.0,20.0,102,519,621,04_evening,2011-08
5565,2011-08-24,03_fall,2011,8,19,0,3,1,Clear,30.34,34.09,55.0,20.0,93,347,440,04_evening,2011-08
5566,2011-08-24,03_fall,2011,8,20,0,3,1,Clear,29.52,33.34,58.0,20.0,45,289,334,04_evening,2011-08
5567,2011-08-24,03_fall,2011,8,21,0,3,1,Clear,28.7,32.57,61.0,24.0,47,189,236,04_evening,2011-08
5568,2011-08-24,03_fall,2011,8,22,0,3,1,Clear,28.7,32.57,65.0,24.0,41,140,181,04_evening,2011-08
5569,2011-08-24,03_fall,2011,8,23,0,3,1,Clear,27.88,31.82,69.0,20.0,16,54,70,05_night,2011-08
5570,2011-08-25,03_fall,2011,8,0,0,4,1,Clear,27.88,31.82,74.0,20.0,11,41,52,01_early morning,2011-08
5571,2011-08-25,03_fall,2011,8,1,0,4,1,Clear,27.88,31.82,69.0,26.0,4,11,15,01_early morning,2011-08
5572,2011-08-25,03_fall,2011,8,2,0,4,1,Clear,27.88,31.82,69.0,26.0,3,2,5,01_early morning,2011-08
5573,2011-08-25,03_fall,2011,8,3,0,4,1,Clear,27.06,31.06,74.0,22.0,2,2,4,01_early morning,2011-08
5574,2011-08-25,03_fall,2011,8,4,0,4,1,Clear,27.06,30.3,78.0,26.0,1,6,7,01_early morning,2011-08
5575,2011-08-25,03_fall,2011,8,5,0,4,1,Clear,27.06,30.3,83.0,28.0,1,25,26,01_early morning,2011-08
5576,2011-08-25,03_fall,2011,8,6,0,4,1,Clear,27.06,30.3,83.0,22.0,1,101,102,02_morning,2011-08
5577,2011-08-25,03_fall,2011,8,7,0,4,1,Mist,27.88,31.82,79.0,22.0,17,296,313,02_morning,2011-08
5578,2011-08-25,03_fall,2011,8,8,0,4,1,Mist,28.7,33.34,74.0,20.0,23,461,484,02_morning,2011-08
5579,2011-08-25,03_fall,2011,8,9,0,4,1,Mist,29.52,34.09,70.0,20.0,21,141,162,02_morning,2011-08
5580,2011-08-25,03_fall,2011,8,10,0,4,1,Mist,30.34,34.85,66.0,20.0,37,105,142,02_morning,2011-08
5581,2011-08-25,03_fall,2011,8,11,0,4,1,Light Snow,28.7,33.34,79.0,0.0,39,112,151,02_morning,2011-08
5582,2011-08-25,03_fall,2011,8,12,0,4,1,Light Snow,28.7,33.34,79.0,0.0,9,32,41,03_afternoon,2011-08
5583,2011-08-25,03_fall,2011,8,13,0,4,1,Clear,28.7,33.34,79.0,7.0,7,30,37,03_afternoon,2011-08
5584,2011-08-25,03_fall,2011,8,14,0,4,1,Mist,29.52,34.85,74.0,0.0,27,86,113,03_afternoon,2011-08
5585,2011-08-25,03_fall,2011,8,15,0,4,1,Mist,30.34,34.85,70.0,0.0,28,104,132,03_afternoon,2011-08
5586,2011-08-25,03_fall,2011,8,16,0,4,1,Clear,29.52,35.6,84.0,0.0,16,105,121,04_evening,2011-08
5587,2011-08-25,03_fall,2011,8,17,0,4,1,Clear,29.52,35.6,84.0,0.0,28,284,312,04_evening,2011-08
5588,2011-08-25,03_fall,2011,8,18,0,4,1,Mist,29.52,35.6,84.0,9.0,31,377,408,04_evening,2011-08
5589,2011-08-25,03_fall,2011,8,19,0,4,1,Mist,27.06,30.3,78.0,22.0,31,241,272,04_evening,2011-08
5590,2011-08-25,03_fall,2011,8,20,0,4,1,Clear,26.24,29.54,78.0,24.0,33,192,225,04_evening,2011-08
5591,2011-08-25,03_fall,2011,8,21,0,4,1,Clear,26.24,29.54,78.0,19.0,29,158,187,04_evening,2011-08
5592,2011-08-25,03_fall,2011,8,22,0,4,1,Clear,25.42,28.79,83.0,0.0,21,126,147,04_evening,2011-08
5593,2011-08-25,03_fall,2011,8,23,0,4,1,Clear,25.42,28.79,83.0,6.0,15,69,84,05_night,2011-08
5594,2011-08-26,03_fall,2011,8,0,0,5,1,Clear,25.42,28.79,83.0,9.0,9,42,51,01_early morning,2011-08
5595,2011-08-26,03_fall,2011,8,1,0,5,1,Clear,25.42,28.79,83.0,0.0,10,13,23,01_early morning,2011-08
5596,2011-08-26,03_fall,2011,8,2,0,5,1,Clear,25.42,28.03,88.0,9.0,4,16,20,01_early morning,2011-08
5597,2011-08-26,03_fall,2011,8,3,0,5,1,Clear,24.6,27.27,88.0,7.0,3,8,11,01_early morning,2011-08
5598,2011-08-26,03_fall,2011,8,4,0,5,1,Clear,25.42,28.03,88.0,0.0,2,6,8,01_early morning,2011-08
5599,2011-08-26,03_fall,2011,8,5,0,5,1,Mist,25.42,28.03,88.0,0.0,3,23,26,01_early morning,2011-08
5600,2011-08-26,03_fall,2011,8,6,0,5,1,Clear,25.42,28.03,88.0,0.0,5,100,105,02_morning,2011-08
5601,2011-08-26,03_fall,2011,8,7,0,5,1,Clear,26.24,28.79,83.0,0.0,3,263,266,02_morning,2011-08
5602,2011-08-26,03_fall,2011,8,8,0,5,1,Clear,27.06,30.3,83.0,7.0,17,387,404,02_morning,2011-08
5603,2011-08-26,03_fall,2011,8,9,0,5,1,Clear,28.7,33.34,74.0,0.0,39,191,230,02_morning,2011-08
5604,2011-08-26,03_fall,2011,8,10,0,5,1,Clear,30.34,34.85,66.0,6.0,34,89,123,02_morning,2011-08
5605,2011-08-26,03_fall,2011,8,11,0,5,1,Mist,31.16,35.6,62.0,0.0,63,151,214,02_morning,2011-08
5606,2011-08-26,03_fall,2011,8,12,0,5,1,Mist,31.16,36.36,66.0,7.0,70,173,243,03_afternoon,2011-08
5607,2011-08-26,03_fall,2011,8,13,0,5,1,Mist,31.98,37.12,59.0,7.0,72,165,237,03_afternoon,2011-08
5608,2011-08-26,03_fall,2011,8,14,0,5,1,Clear,32.8,38.64,59.0,0.0,55,164,219,03_afternoon,2011-08
5609,2011-08-26,03_fall,2011,8,15,0,5,1,Mist,32.8,38.64,59.0,13.0,53,196,249,03_afternoon,2011-08
5610,2011-08-26,03_fall,2011,8,16,0,5,1,Clear,31.98,37.12,62.0,7.0,50,293,343,04_evening,2011-08
5611,2011-08-26,03_fall,2011,8,17,0,5,1,Clear,30.34,35.6,74.0,17.0,56,433,489,04_evening,2011-08
5612,2011-08-26,03_fall,2011,8,18,0,5,1,Mist,30.34,35.6,74.0,9.0,40,370,410,04_evening,2011-08
5613,2011-08-26,03_fall,2011,8,19,0,5,1,Clear,29.52,34.85,79.0,7.0,55,235,290,04_evening,2011-08
5614,2011-08-26,03_fall,2011,8,20,0,5,1,Clear,29.52,34.85,79.0,6.0,39,183,222,04_evening,2011-08
5615,2011-08-26,03_fall,2011,8,21,0,5,1,Clear,29.52,34.85,79.0,11.0,38,152,190,04_evening,2011-08
5616,2011-08-26,03_fall,2011,8,22,0,5,1,Clear,29.52,34.85,79.0,7.0,26,126,152,04_evening,2011-08
5617,2011-08-26,03_fall,2011,8,23,0,5,1,Clear,28.7,33.34,84.0,6.0,22,114,136,05_night,2011-08
5618,2011-08-27,03_fall,2011,8,0,0,6,0,Clear,28.7,33.34,84.0,7.0,33,112,145,01_early morning,2011-08
5619,2011-08-27,03_fall,2011,8,1,0,6,0,Clear,28.7,33.34,84.0,11.0,13,51,64,01_early morning,2011-08
5620,2011-08-27,03_fall,2011,8,2,0,6,0,Clear,28.7,33.34,84.0,13.0,18,59,77,01_early morning,2011-08
5621,2011-08-27,03_fall,2011,8,3,0,6,0,Mist,28.7,33.34,84.0,15.0,8,22,30,01_early morning,2011-08
5622,2011-08-27,03_fall,2011,8,4,0,6,0,Mist,28.7,33.34,84.0,15.0,1,3,4,01_early morning,2011-08
5623,2011-08-27,03_fall,2011,8,5,0,6,0,Mist,28.7,33.34,84.0,20.0,1,11,12,01_early morning,2011-08
5624,2011-08-27,03_fall,2011,8,6,0,6,0,Mist,28.7,33.34,84.0,20.0,3,15,18,02_morning,2011-08
5625,2011-08-27,03_fall,2011,8,7,0,6,0,Mist,28.7,33.34,84.0,24.0,2,26,28,02_morning,2011-08
5626,2011-08-27,03_fall,2011,8,8,0,6,0,Mist,28.7,33.34,84.0,17.0,14,62,76,02_morning,2011-08
5627,2011-08-27,03_fall,2011,8,9,0,6,0,Mist,28.7,33.34,84.0,28.0,28,128,156,02_morning,2011-08
5628,2011-08-27,03_fall,2011,8,10,0,6,0,Mist,28.7,33.34,79.0,31.0,51,154,205,02_morning,2011-08
5629,2011-08-27,03_fall,2011,8,11,0,6,0,Light Snow,27.06,29.54,89.0,28.0,15,73,88,02_morning,2011-08
5630,2011-08-27,03_fall,2011,8,12,0,6,0,Light Snow,27.06,30.3,83.0,33.0,11,65,76,03_afternoon,2011-08
5631,2011-08-27,03_fall,2011,8,13,0,6,0,Light Snow,27.06,30.3,83.0,26.0,10,33,43,03_afternoon,2011-08
5632,2011-08-27,03_fall,2011,8,14,0,6,0,Light Snow,26.24,28.79,89.0,37.0,4,19,23,03_afternoon,2011-08
5633,2011-08-27,03_fall,2011,8,15,0,6,0,Light Snow,26.24,28.79,89.0,37.0,2,28,30,03_afternoon,2011-08
5634,2011-08-27,03_fall,2011,8,16,0,6,0,Light Snow,26.24,28.79,89.0,35.0,10,14,24,04_evening,2011-08
5635,2011-08-27,03_fall,2011,8,17,0,6,0,Light Snow,26.24,28.79,89.0,56.0,2,14,16,04_evening,2011-08
5636,2011-08-28,03_fall,2011,8,7,0,0,0,Light Snow,25.42,28.79,83.0,24.0,0,1,1,02_morning,2011-08
5637,2011-08-28,03_fall,2011,8,8,0,0,0,Light Snow,25.42,28.79,83.0,28.0,2,6,8,02_morning,2011-08
5638,2011-08-28,03_fall,2011,8,9,0,0,0,Clear,27.06,31.06,74.0,28.0,7,46,53,02_morning,2011-08
5639,2011-08-28,03_fall,2011,8,10,0,0,0,Clear,28.7,32.57,61.0,41.0,27,115,142,02_morning,2011-08
5640,2011-08-28,03_fall,2011,8,11,0,0,0,Clear,28.7,32.57,58.0,26.0,59,178,237,02_morning,2011-08
5641,2011-08-28,03_fall,2011,8,12,0,0,0,Clear,30.34,33.34,51.0,26.0,88,218,306,03_afternoon,2011-08
5642,2011-08-28,03_fall,2011,8,13,0,0,0,Clear,31.16,34.09,45.0,24.0,129,302,431,03_afternoon,2011-08
5643,2011-08-28,03_fall,2011,8,14,0,0,0,Clear,31.98,34.85,43.0,28.0,157,290,447,03_afternoon,2011-08
5644,2011-08-28,03_fall,2011,8,15,0,0,0,Clear,31.98,34.85,43.0,24.0,155,314,469,03_afternoon,2011-08
5645,2011-08-28,03_fall,2011,8,16,0,0,0,Clear,32.8,35.6,36.0,26.0,196,295,491,04_evening,2011-08
5646,2011-08-28,03_fall,2011,8,17,0,0,0,Clear,31.16,34.09,40.0,20.0,145,253,398,04_evening,2011-08
5647,2011-08-28,03_fall,2011,8,18,0,0,0,Clear,30.34,33.34,42.0,15.0,145,257,402,04_evening,2011-08
5648,2011-08-28,03_fall,2011,8,19,0,0,0,Clear,29.52,33.34,48.0,7.0,140,247,387,04_evening,2011-08
5649,2011-08-28,03_fall,2011,8,20,0,0,0,Clear,29.52,32.57,45.0,7.0,64,150,214,04_evening,2011-08
5650,2011-08-28,03_fall,2011,8,21,0,0,0,Clear,27.06,31.06,61.0,9.0,60,126,186,04_evening,2011-08
5651,2011-08-28,03_fall,2011,8,22,0,0,0,Clear,26.24,30.3,69.0,7.0,25,73,98,04_evening,2011-08
5652,2011-08-28,03_fall,2011,8,23,0,0,0,Clear,25.42,29.54,73.0,7.0,16,48,64,05_night,2011-08
5653,2011-08-29,03_fall,2011,8,0,0,1,1,Clear,25.42,29.54,73.0,7.0,13,21,34,01_early morning,2011-08
5654,2011-08-29,03_fall,2011,8,1,0,1,1,Clear,24.6,29.54,69.0,7.0,5,15,20,01_early morning,2011-08
5655,2011-08-29,03_fall,2011,8,2,0,1,1,Clear,24.6,29.54,69.0,13.0,8,5,13,01_early morning,2011-08
5656,2011-08-29,03_fall,2011,8,3,0,1,1,Clear,24.6,29.54,69.0,7.0,1,5,6,01_early morning,2011-08
5657,2011-08-29,03_fall,2011,8,4,0,1,1,Clear,22.96,26.52,68.0,9.0,0,3,3,01_early morning,2011-08
5658,2011-08-29,03_fall,2011,8,5,0,1,1,Clear,22.96,26.52,73.0,9.0,0,17,17,01_early morning,2011-08
5659,2011-08-29,03_fall,2011,8,6,0,1,1,Clear,22.96,26.52,73.0,9.0,3,99,102,02_morning,2011-08
5660,2011-08-29,03_fall,2011,8,7,0,1,1,Clear,24.6,30.3,60.0,15.0,11,273,284,02_morning,2011-08
5661,2011-08-29,03_fall,2011,8,8,0,1,1,Clear,25.42,31.06,57.0,17.0,20,384,404,02_morning,2011-08
5662,2011-08-29,03_fall,2011,8,9,0,1,1,Clear,25.42,31.06,53.0,17.0,22,166,188,02_morning,2011-08
5663,2011-08-29,03_fall,2011,8,10,0,1,1,Clear,27.06,31.06,47.0,15.0,42,73,115,02_morning,2011-08
5664,2011-08-29,03_fall,2011,8,11,0,1,1,Clear,27.06,31.06,47.0,11.0,38,100,138,02_morning,2011-08
5665,2011-08-29,03_fall,2011,8,12,0,1,1,Mist,27.88,31.82,44.0,11.0,48,159,207,03_afternoon,2011-08
5666,2011-08-29,03_fall,2011,8,13,0,1,1,Mist,28.7,31.82,39.0,0.0,48,170,218,03_afternoon,2011-08
5667,2011-08-29,03_fall,2011,8,14,0,1,1,Clear,28.7,31.82,42.0,0.0,55,127,182,03_afternoon,2011-08
5668,2011-08-29,03_fall,2011,8,15,0,1,1,Clear,28.7,31.82,42.0,11.0,56,164,220,03_afternoon,2011-08
5669,2011-08-29,03_fall,2011,8,16,0,1,1,Clear,29.52,32.57,42.0,11.0,56,226,282,04_evening,2011-08
5670,2011-08-29,03_fall,2011,8,17,0,1,1,Mist,28.7,31.82,47.0,15.0,67,524,591,04_evening,2011-08
5671,2011-08-29,03_fall,2011,8,18,0,1,1,Clear,27.06,31.06,47.0,17.0,60,487,547,04_evening,2011-08
5672,2011-08-29,03_fall,2011,8,19,0,1,1,Clear,27.06,31.06,47.0,17.0,50,317,367,04_evening,2011-08
5673,2011-08-29,03_fall,2011,8,20,0,1,1,Clear,26.24,31.06,53.0,11.0,50,227,277,04_evening,2011-08
5674,2011-08-29,03_fall,2011,8,21,0,1,1,Clear,26.24,31.06,53.0,13.0,34,168,202,04_evening,2011-08
5675,2011-08-29,03_fall,2011,8,22,0,1,1,Clear,25.42,31.06,57.0,9.0,23,119,142,04_evening,2011-08
5676,2011-08-29,03_fall,2011,8,23,0,1,1,Clear,24.6,30.3,60.0,6.0,19,56,75,05_night,2011-08
5677,2011-08-30,03_fall,2011,8,0,0,2,1,Clear,22.96,26.52,73.0,9.0,10,17,27,01_early morning,2011-08
5678,2011-08-30,03_fall,2011,8,1,0,2,1,Clear,22.96,26.52,68.0,7.0,6,7,13,01_early morning,2011-08
5679,2011-08-30,03_fall,2011,8,2,0,2,1,Clear,22.14,25.76,73.0,7.0,2,8,10,01_early morning,2011-08
5680,2011-08-30,03_fall,2011,8,3,0,2,1,Clear,22.14,25.76,73.0,13.0,2,2,4,01_early morning,2011-08
5681,2011-08-30,03_fall,2011,8,4,0,2,1,Clear,21.32,25.0,77.0,11.0,0,6,6,01_early morning,2011-08
5682,2011-08-30,03_fall,2011,8,5,0,2,1,Clear,21.32,25.0,77.0,6.0,1,27,28,01_early morning,2011-08
5683,2011-08-30,03_fall,2011,8,6,0,2,1,Clear,22.14,25.76,73.0,7.0,4,115,119,02_morning,2011-08
5684,2011-08-30,03_fall,2011,8,7,0,2,1,Clear,22.96,26.52,68.0,9.0,19,338,357,02_morning,2011-08
5685,2011-08-30,03_fall,2011,8,8,0,2,1,Clear,25.42,31.06,57.0,9.0,34,459,493,02_morning,2011-08
5686,2011-08-30,03_fall,2011,8,9,0,2,1,Clear,27.06,31.06,50.0,15.0,38,180,218,02_morning,2011-08
5687,2011-08-30,03_fall,2011,8,10,0,2,1,Clear,28.7,31.82,39.0,15.0,28,109,137,02_morning,2011-08
5688,2011-08-30,03_fall,2011,8,11,0,2,1,Clear,29.52,32.57,37.0,13.0,60,115,175,02_morning,2011-08
5689,2011-08-30,03_fall,2011,8,12,0,2,1,Clear,29.52,32.57,37.0,0.0,65,172,237,03_afternoon,2011-08
5690,2011-08-30,03_fall,2011,8,13,0,2,1,Clear,30.34,32.57,35.0,7.0,59,170,229,03_afternoon,2011-08
5691,2011-08-30,03_fall,2011,8,14,0,2,1,Clear,30.34,32.57,33.0,11.0,58,151,209,03_afternoon,2011-08
5692,2011-08-30,03_fall,2011,8,15,0,2,1,Clear,30.34,32.57,35.0,15.0,34,162,196,03_afternoon,2011-08
5693,2011-08-30,03_fall,2011,8,16,0,2,1,Clear,30.34,32.57,37.0,11.0,42,295,337,04_evening,2011-08
5694,2011-08-30,03_fall,2011,8,17,0,2,1,Clear,29.52,32.57,42.0,13.0,62,549,611,04_evening,2011-08
5695,2011-08-30,03_fall,2011,8,18,0,2,1,Clear,28.7,31.82,45.0,11.0,60,516,576,04_evening,2011-08
5696,2011-08-30,03_fall,2011,8,19,0,2,1,Clear,27.06,31.06,50.0,6.0,68,397,465,04_evening,2011-08
5697,2011-08-30,03_fall,2011,8,20,0,2,1,Clear,27.06,31.06,50.0,0.0,39,259,298,04_evening,2011-08
5698,2011-08-30,03_fall,2011,8,21,0,2,1,Clear,26.24,30.3,65.0,6.0,43,180,223,04_evening,2011-08
5699,2011-08-30,03_fall,2011,8,22,0,2,1,Clear,25.42,30.3,61.0,0.0,22,121,143,04_evening,2011-08
5700,2011-08-30,03_fall,2011,8,23,0,2,1,Clear,25.42,30.3,61.0,0.0,19,74,93,05_night,2011-08
5701,2011-08-31,03_fall,2011,8,0,0,3,1,Clear,24.6,29.54,69.0,0.0,8,24,32,01_early morning,2011-08
5702,2011-08-31,03_fall,2011,8,1,0,3,1,Clear,24.6,29.54,69.0,0.0,2,13,15,01_early morning,2011-08
5703,2011-08-31,03_fall,2011,8,2,0,3,1,Clear,22.96,26.52,73.0,0.0,1,5,6,01_early morning,2011-08
5704,2011-08-31,03_fall,2011,8,3,0,3,1,Clear,22.96,26.52,78.0,0.0,2,4,6,01_early morning,2011-08
5705,2011-08-31,03_fall,2011,8,4,0,3,1,Clear,22.96,26.52,73.0,0.0,0,5,5,01_early morning,2011-08
5706,2011-08-31,03_fall,2011,8,5,0,3,1,Clear,22.14,25.76,83.0,6.0,2,25,27,01_early morning,2011-08
5707,2011-08-31,03_fall,2011,8,6,0,3,1,Clear,22.14,25.76,77.0,0.0,4,107,111,02_morning,2011-08
5708,2011-08-31,03_fall,2011,8,7,0,3,1,Clear,24.6,28.79,78.0,0.0,12,316,328,02_morning,2011-08
5709,2011-08-31,03_fall,2011,8,8,0,3,1,Clear,25.42,30.3,69.0,0.0,27,440,467,02_morning,2011-08
5710,2011-08-31,03_fall,2011,8,9,0,3,1,Clear,26.24,30.3,69.0,6.0,27,217,244,02_morning,2011-08
5711,2011-08-31,03_fall,2011,8,10,0,3,1,Clear,28.7,31.82,45.0,7.0,33,105,138,02_morning,2011-08
5712,2011-08-31,03_fall,2011,8,11,0,3,1,Clear,29.52,32.57,42.0,9.0,28,143,171,02_morning,2011-08
5713,2011-08-31,03_fall,2011,8,12,0,3,1,Clear,30.34,33.34,43.0,9.0,68,192,260,03_afternoon,2011-08
5714,2011-08-31,03_fall,2011,8,13,0,3,1,Clear,30.34,32.57,37.0,7.0,39,182,221,03_afternoon,2011-08
5715,2011-08-31,03_fall,2011,8,14,0,3,1,Clear,30.34,32.57,40.0,9.0,48,148,196,03_afternoon,2011-08
5716,2011-08-31,03_fall,2011,8,15,0,3,1,Clear,30.34,32.57,40.0,9.0,34,138,172,03_afternoon,2011-08
5717,2011-08-31,03_fall,2011,8,16,0,3,1,Clear,30.34,33.34,42.0,9.0,46,263,309,04_evening,2011-08
5718,2011-08-31,03_fall,2011,8,17,0,3,1,Clear,29.52,32.57,45.0,9.0,83,525,608,04_evening,2011-08
5719,2011-08-31,03_fall,2011,8,18,0,3,1,Clear,28.7,32.57,51.0,15.0,70,495,565,04_evening,2011-08
5720,2011-08-31,03_fall,2011,8,19,0,3,1,Clear,34.44,38.64,47.0,17.0,53,393,446,04_evening,2011-08
